DC,TC,MC,PH
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0125,-0.0745,2
0.0000,0.0125,-0.0745,2
0.0000,0.0125,-0.0913,2
0.0000,0.0125,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.1081,2
0.0000,0.0000,-0.1081,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0125,-0.0745,2
0.0000,0.0125,-0.0745,2
0.0000,0.0125,-0.0745,2
0.0000,0.0125,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.1081,2
0.0000,0.0000,-0.1081,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.1081,2
0.0000,0.0000,-0.1081,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.1081,2
0.0000,0.0130,-0.1081,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.1081,2
0.0000,0.0000,-0.1081,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.1081,2
0.0000,0.0000,-0.1081,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0745,2
0.0000,0.0130,-0.0745,2
0.0000,0.0000,-0.0578,2
0.0000,0.0000,-0.0578,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0578,2
0.0000,0.0000,-0.0578,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0125,-0.0745,2
0.0000,0.0125,-0.0745,2
0.0000,0.0125,-0.0913,2
0.0000,0.0125,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0125,-0.0745,2
0.0000,0.0125,-0.0745,2
0.0000,0.0125,-0.0745,2
0.0000,0.0125,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0578,2
0.0000,0.0000,-0.0578,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0130,-0.0745,2
0.0000,0.0130,-0.0745,2
0.0000,0.0130,-0.0745,2
0.0000,0.0130,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0745,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0130,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.0000,-0.0913,2
0.0000,0.2090,-0.0913,2
0.0000,0.2090,-0.0913,2
0.0000,0.2090,-0.0913,2
0.0000,0.2090,-0.0913,2
0.0000,0.1935,-0.0913,2
0.0000,0.1935,-0.0913,2
0.0000,0.1935,-0.0745,2
0.0000,0.1935,-0.0745,2
0.0000,0.1935,-0.0913,2
0.0000,0.1935,-0.0913,2
0.0000,0.1935,-0.0745,2
0.0000,0.1935,-0.0745,2
0.0000,0.1730,-0.0578,2
0.0000,0.1730,-0.0578,2
0.0000,0.1730,-0.0745,2
0.0000,0.1730,-0.0745,2
0.0000,0.1930,-0.0745,2
0.0000,0.1930,-0.0745,2
0.0000,0.1930,-0.0913,2
0.0000,0.1930,-0.0913,2
0.0000,0.1930,-0.0913,2
0.0000,0.1930,-0.0913,2
0.0000,0.1930,-0.0913,2
0.0000,0.1930,-0.0913,2
0.0000,0.2085,-0.1081,2
0.0000,0.2085,-0.1081,2
0.0000,0.2085,-0.0913,2
0.0000,0.2085,-0.0913,2
0.0000,0.1935,-0.0913,2
0.0000,0.1935,-0.0913,2
0.0000,0.1935,-0.0913,2
0.0000,0.1935,-0.0913,2
0.0000,0.1935,-0.0913,2
0.0000,0.1935,-0.0913,2
0.0000,0.1935,-0.0745,2
0.0000,0.1935,-0.0745,2
0.0000,0.1730,-0.0745,2
0.0000,0.1730,-0.0745,2
0.0000,0.1730,-0.0913,2
0.0000,0.1730,-0.0913,2
0.0000,0.1930,-0.0913,2
0.0000,0.1930,-0.0913,2
0.0000,0.1930,-0.0745,2
0.0000,0.1930,-0.0745,2
0.0000,0.2091,-0.1081,2
0.0000,0.2091,-0.1081,2
0.0000,0.2091,-0.0913,2
0.0000,0.2091,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1736,-0.0745,2
0.0000,0.1736,-0.0745,2
0.0000,0.1736,-0.0913,2
0.0000,0.1736,-0.0913,2
0.0000,0.1926,-0.0745,2
0.0000,0.1926,-0.0745,2
0.0000,0.1926,-0.0913,2
0.0000,0.1926,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0745,2
0.0000,0.1931,-0.0745,2
0.0000,0.2086,-0.0745,2
0.0000,0.2086,-0.0745,2
0.0000,0.2086,-0.0745,2
0.0000,0.2086,-0.0745,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0745,2
0.0000,0.1936,-0.0745,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1731,-0.0913,2
0.0000,0.1731,-0.0913,2
0.0000,0.1731,-0.0745,2
0.0000,0.1731,-0.0745,2
0.0000,0.1931,-0.0745,2
0.0000,0.1931,-0.0745,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0745,2
0.0000,0.1931,-0.0745,2
0.0000,0.2086,-0.0913,2
0.0000,0.2086,-0.0913,2
0.0000,0.2086,-0.0745,2
0.0000,0.2086,-0.0745,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0745,2
0.0000,0.1936,-0.0745,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1731,-0.0913,2
0.0000,0.1731,-0.0913,2
0.0000,0.1731,-0.0745,2
0.0000,0.1731,-0.0745,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1926,-0.0745,2
0.0000,0.1926,-0.0745,2
0.0000,0.1926,-0.0745,2
0.0000,0.1926,-0.0745,2
0.0000,0.2091,-0.0913,2
0.0000,0.2091,-0.0913,2
0.0000,0.2091,-0.0913,2
0.0000,0.2091,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1936,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1931,-0.0913,2
0.0000,0.1736,-0.0913,2
0.0000,0.1736,-0.0913,2
0.0000,0.1736,-0.0745,2
0.0000,0.1736,-0.0745,2
0.0000,0.1931,-0.0745,2
0.0000,0.1931,-0.0745,2
0.0000,0.1931,-0.0745,2
0.0000,0.1931,-0.0745,2
0.0000,0.2091,-0.0745,2
0.0000,0.2091,-0.0745,2
0.0000,0.2091,-0.0745,2
0.0000,0.2091,-0.0745,2
0.0000,0.1937,-0.0913,2
0.0000,0.1937,-0.0913,2
0.0000,0.1937,-0.0745,2
0.0000,0.1937,-0.0745,2
0.0000,0.1932,-0.0913,2
0.0000,0.1932,-0.0913,2
0.0000,0.1932,-0.0745,2
0.0000,0.1932,-0.0745,2
0.0000,0.1737,-0.0913,2
0.0000,0.1737,-0.0913,2
0.0000,0.1737,-0.0913,2
0.0000,0.1737,-0.0913,2
0.0000,0.1932,-0.0745,2
0.0000,0.1932,-0.0745,2
0.0000,0.1932,-0.0745,2
0.0000,0.1932,-0.0745,2
0.0000,0.2087,-0.0745,2
0.0000,0.2087,-0.0745,2
0.0000,0.2087,-0.0913,2
0.0000,0.2087,-0.0913,2
0.0000,0.1942,-0.0913,2
0.0000,0.1942,-0.0913,2
0.0000,0.1942,-0.0913,2
0.0000,0.1942,-0.0913,2
0.0000,0.1932,-0.1081,2
0.0000,0.1932,-0.1081,2
0.0000,0.1932,-0.0913,2
0.0000,0.1932,-0.0913,2
0.0000,0.1737,-0.0913,2
0.0000,0.1737,-0.0913,2
0.0000,0.1737,-0.0913,2
0.0000,0.1737,-0.0913,2
0.0000,0.1932,-0.0745,2
0.0000,0.1932,-0.0745,2
0.0000,0.1932,-0.0745,2
0.0000,0.1932,-0.0745,2
0.0000,0.2087,-0.0913,2
0.0000,0.2087,-0.0913,2
0.0000,0.2087,-0.0913,2
0.0000,0.2087,-0.0913,2
0.0000,0.1932,-0.0913,2
0.0000,0.1932,-0.0913,2
0.0000,0.1932,-0.0913,2
0.0000,0.1932,-0.0913,2
0.0000,0.1937,-0.0913,2
0.0000,0.1937,-0.0913,2
0.0000,0.1937,-0.0913,2
0.0000,0.1937,-0.0913,2
0.0000,0.1937,-0.0745,2
0.0000,0.1937,-0.0745,2
0.0000,0.1937,-0.0745,2
0.0000,0.1937,-0.0745,2
0.0000,0.1732,-0.0745,2
0.0000,0.1732,-0.0745,2
0.0000,0.1732,-0.0745,2
0.0000,0.1732,-0.0745,2
0.0000,0.1932,-0.0745,2
0.0000,0.1932,-0.0745,2
0.0000,0.1932,-0.0913,2
0.0000,0.1932,-0.0913,2
0.0000,0.2092,-0.0745,2
0.0000,0.2092,-0.0745,2
0.0000,0.2092,-0.0913,2
0.0000,0.2092,-0.0913,2
0.0000,0.1937,-0.0913,2
0.0000,0.1937,-0.0913,2
0.0000,0.1937,-0.0913,2
0.0000,0.1937,-0.0913,2

0.0000,0.0000,-0.0242,5
0.0000,0.0471,-0.0242,5
0.0000,0.0471,-0.0410,5
0.0000,0.0471,-0.0410,5
0.0000,0.0596,-0.0410,5
0.0000,0.0596,-0.0410,5
0.0000,0.0596,-0.0578,5
0.0000,0.0596,-0.0578,5
0.0000,0.0001,-0.0745,5
0.0000,0.0001,-0.0745,5
0.0000,0.0001,-0.0745,5
0.0000,0.0001,-0.0745,5
0.0000,0.0151,-0.0745,5
0.0000,0.0151,-0.0745,5
0.0000,0.0151,-0.0578,5
0.0000,0.0151,-0.0578,5
0.0000,0.0151,-0.0578,5
0.0000,0.0151,-0.0578,5
0.0000,0.0151,-0.0578,5
0.0000,0.0151,-0.0578,5
0.0000,0.0469,-0.0745,5
0.0000,0.0469,-0.0745,5
0.0000,0.0469,-0.0745,5
0.0000,0.0469,-0.0745,5
0.0000,0.0508,-0.0745,5
0.0000,0.0508,-0.0745,5
0.0000,0.0508,-0.0913,5
0.0000,0.0508,-0.0913,5
0.0000,0.0716,-0.0745,5
0.0000,0.0716,-0.0745,5
0.0000,0.0716,-0.0745,5
0.0000,0.0716,-0.0745,5
0.0000,0.0927,-0.0745,5
0.0000,0.0927,-0.0745,5
0.0000,0.0927,-0.0578,5
0.0000,0.0927,-0.0578,5
0.0000,0.1131,-0.0745,5
0.0000,0.1131,-0.0745,5
0.0000,0.1131,-0.0578,5
0.0000,0.1131,-0.0578,5
0.0000,0.1514,-0.0410,5
0.0000,0.1514,-0.0410,5
0.0000,0.1514,-0.0745,5
0.0000,0.1514,-0.0745,5
0.0000,0.1524,-0.0745,5
0.0000,0.1524,-0.0745,5
0.0000,0.1524,-0.0745,5
0.0000,0.1524,-0.0745,5
0.0000,0.1888,-0.0745,5
0.0000,0.1888,-0.0745,5
0.0000,0.1888,-0.0745,5
0.0000,0.1888,-0.0745,5
0.0000,0.1889,-0.0745,5
0.0000,0.1889,-0.0745,5
0.0000,0.1889,-0.0913,5
0.0000,0.1889,-0.0913,5
0.0000,0.2069,-0.0745,5
0.0000,0.2069,-0.0745,5
0.0000,0.2069,-0.0745,5
0.0000,0.2069,-0.0745,5
0.0007,0.2156,-0.0745,5
0.0014,0.2156,-0.0745,5
0.0357,0.2156,-0.0578,5
0.0365,0.2156,-0.0578,5
0.0710,0.2156,-0.0410,5
0.0718,0.2156,-0.0410,5
0.0391,0.2156,-0.0578,5
0.0398,0.2156,-0.0578,5
0.0753,0.2161,-0.0410,5
0.0762,0.2161,-0.0410,5
0.0771,0.2161,-0.0410,5
0.0779,0.2161,-0.0410,5
0.0367,0.1951,-0.0410,5
0.0375,0.1951,-0.0410,5
0.0383,0.1951,-0.0410,5
0.0390,0.1951,-0.0410,5
0.0793,0.2316,-0.0578,5
0.0802,0.2316,-0.0578,5
0.1484,0.2316,-0.0242,5
0.1494,0.2316,-0.0242,5
0.0511,0.2156,-0.0578,5
0.0519,0.2156,-0.0578,5
0.0526,0.2156,-0.0578,5
0.0534,0.2156,-0.0578,5
0.0879,0.2156,-0.0410,5
0.0888,0.2156,-0.0410,5
0.0560,0.2156,-0.0578,5
0.0568,0.2156,-0.0578,5
0.0586,0.2161,-0.0578,5
0.0594,0.2161,-0.0578,5
0.0601,0.2161,-0.0578,5
0.0609,0.2161,-0.0578,5
0.0944,0.2156,-0.0410,5
0.0953,0.2156,-0.0410,5
0.0625,0.2156,-0.0578,5
0.0633,0.2156,-0.0578,5
0.0576,0.1956,-0.0410,5
0.0584,0.1956,-0.0410,5
0.0928,0.1956,-0.0242,5
0.0937,0.1956,-0.0242,5
0.1321,0.2311,-0.0410,5
0.1330,0.2311,-0.0410,5
0.1676,0.2311,-0.0242,5
0.1687,0.2311,-0.0242,5
0.1396,0.2162,-0.0242,5
0.1406,0.2162,-0.0242,5
0.1416,0.2162,-0.0242,5
0.1425,0.2162,-0.0242,5
0.1435,0.2162,-0.0242,5
0.1445,0.2162,-0.0242,5
0.1454,0.2162,-0.0242,5
0.1464,0.2162,-0.0242,5
0.1127,0.2157,-0.0410,5
0.1136,0.2157,-0.0410,5
0.1481,0.2157,-0.0242,5
0.1490,0.2157,-0.0242,5
0.1500,0.2157,-0.0242,5
0.1510,0.2157,-0.0242,5
0.1519,0.2157,-0.0242,5
0.1529,0.2157,-0.0242,5
0.1538,0.2157,-0.0242,5
0.1548,0.2157,-0.0242,5
0.1894,0.2157,-0.0074,5
0.1905,0.2157,-0.0074,5
0.1835,0.2117,-0.0074,5
0.1845,0.2117,-0.0074,5
0.1815,0.2117,0.0094,5
0.1825,0.2117,0.0094,5
0.1956,0.2157,-0.0074,5
0.1966,0.2157,-0.0074,5
0.1936,0.2157,0.0094,5
0.1947,0.2157,0.0094,5
0.1671,0.2162,-0.0242,5
0.1680,0.2162,-0.0242,5
0.2027,0.2162,-0.0074,5
0.2037,0.2162,-0.0074,5
0.0000,0.2157,0.3788,5
0.0000,0.2157,0.3788,5
0.0000,0.2157,0.2612,5
0.0000,0.2157,0.2612,5
0.0000,0.2157,0.1605,5
0.0000,0.2157,0.1605,5
0.0636,0.2157,0.0766,5
0.0643,0.2157,0.0766,5
0.1243,0.2117,0.0430,5
0.1251,0.2117,0.0430,5
0.1596,0.2117,0.0262,5
0.1605,0.2117,0.0262,5
0.2042,0.2162,0.0094,5
0.2052,0.2162,0.0094,5
0.2062,0.2162,0.0094,5
0.2073,0.2162,0.0094,5
0.2123,0.2162,-0.0074,5
0.2134,0.2162,-0.0074,5
0.2104,0.2162,0.0094,5
0.2114,0.2162,0.0094,5
0.2155,0.2157,-0.0074,5
0.2165,0.2157,-0.0074,5
0.2176,0.2157,-0.0074,5
0.2186,0.2157,-0.0074,5
0.2197,0.2157,-0.0074,5
0.2207,0.2157,-0.0074,5
0.2217,0.2157,-0.0074,5
0.2228,0.2157,-0.0074,5
0.0000,0.2117,0.3955,5
0.0000,0.2117,0.3955,5
0.0000,0.2117,0.2948,5
0.0000,0.2117,0.2948,5
0.0000,0.2157,0.1773,5
0.0000,0.2157,0.1773,5
0.0156,0.2157,0.1101,5
0.0161,0.2157,0.1101,5
0.1186,0.2162,0.0598,5
0.1194,0.2162,0.0598,5
0.2252,0.2162,-0.0074,5
0.2262,0.2162,-0.0074,5
0.2263,0.2157,-0.0074,5
0.2273,0.2157,-0.0074,5
0.2243,0.2157,0.0094,5
0.2254,0.2157,0.0094,5
0.1968,0.2157,-0.0242,5
0.1977,0.2157,-0.0242,5
0.2324,0.2157,-0.0074,5
0.2334,0.2157,-0.0074,5
0.2008,0.2157,-0.0242,5
0.2017,0.2157,-0.0242,5
0.2364,0.2157,-0.0074,5
0.2374,0.2157,-0.0074,5
0.2264,0.2117,0.0094,5
0.2274,0.2117,0.0094,5
0.2325,0.2117,-0.0074,5
0.2335,0.2117,-0.0074,5
0.2435,0.2162,-0.0074,5
0.2446,0.2162,-0.0074,5
0.2456,0.2162,-0.0074,5
0.2467,0.2162,-0.0074,5
0.0000,0.2162,0.3788,5
0.0000,0.2162,0.3788,5
0.0000,0.2162,0.2948,5
0.0000,0.2162,0.2948,5
0.0000,0.2157,0.1605,5
0.0000,0.2157,0.1605,5
0.0725,0.2157,0.0933,5
0.0731,0.2157,0.0933,5
0.2084,0.2158,0.0262,5
0.2094,0.2158,0.0262,5
0.2480,0.2158,-0.0074,5
0.2490,0.2158,-0.0074,5
0.2164,0.2158,-0.0242,5
0.2174,0.2158,-0.0242,5
0.2480,0.2158,0.0094,0
0.2490,0.2158,0.0094,0
0.0000,0.2138,-0.7125,0
0.0000,0.2138,-0.7125,0
0.0000,0.2138,-0.4775,0
0.0000,0.2138,-0.4775,0
0.0000,0.2133,-0.3432,0
0.0000,0.2133,-0.3432,0
0.0000,0.2133,-0.2256,0
0.0000,0.2133,-0.2256,0
0.0000,0.2173,-0.1753,0
0.0000,0.2173,-0.1753,0
0.0000,0.2173,-0.1417,0
0.0000,0.2173,-0.1417,0
0.0106,0.2133,-0.1249,0
0.0110,0.2133,-0.1249,0
0.0451,0.2133,-0.1081,0
0.0456,0.2133,-0.1081,0
0.0879,0.2173,-0.0913,0
0.0885,0.2173,-0.0913,0
0.1228,0.2173,-0.0745,0
0.1235,0.2173,-0.0745,0
0.1152,0.2128,-0.0745,0
0.1159,0.2128,-0.0745,0
0.1166,0.2128,-0.0745,0
0.1173,0.2128,-0.0745,0
0.1606,0.2173,-0.0578,0
0.1614,0.2173,-0.0578,0
0.1622,0.2173,-0.0578,0
0.1630,0.2173,-0.0578,0
0.1558,0.2133,-0.0578,0
0.1566,0.2133,-0.0578,0
0.1910,0.2133,-0.0410,0
0.1919,0.2133,-0.0410,0
0.1661,0.2168,-0.0578,0
0.1669,0.2168,-0.0578,0
0.1677,0.2168,-0.0578,0
0.1685,0.2168,-0.0578,0
0.1970,0.2138,-0.0410,0
0.1978,0.2138,-0.0410,0
0.1987,0.2138,-0.0410,0
0.1996,0.2138,-0.0410,0
0.2074,0.2173,-0.0410,0
0.2083,0.2173,-0.0410,0
0.2092,0.2173,-0.0410,0
0.2101,0.2173,-0.0410,0
0.2366,0.2133,-0.0242,0
0.2376,0.2133,-0.0242,0
0.2385,0.2133,-0.0242,0
0.2395,0.2133,-0.0242,0
0.2148,0.2173,-0.0410,0
0.2157,0.2173,-0.0410,0
0.2502,0.2173,-0.0242,0
0.2512,0.2173,-0.0242,0
0.2115,0.2138,-0.0410,0
0.2123,0.2138,-0.0410,0
0.2132,0.2138,-0.0410,0
0.2140,0.2138,-0.0410,0
0.2556,0.2173,-0.0242,0
0.2566,0.2173,-0.0242,0
0.2575,0.2173,-0.0242,0
0.2585,0.2173,-0.0242,0
0.2861,0.2138,-0.0074,0
0.2871,0.2138,-0.0074,0
0.2882,0.2138,-0.0074,0
0.2892,0.2138,-0.0074,0
0.2892,0.2133,-0.0074,0
0.2903,0.2133,-0.0074,0
0.2913,0.2133,-0.0074,0
0.2923,0.2133,-0.0074,0
0.3014,0.2173,-0.0074,0
0.3024,0.2173,-0.0074,0
0.0000,0.2173,0.3955,0
0.0000,0.2173,0.3955,0
0.0000,0.2133,0.2612,0
0.0000,0.2133,0.2612,0
0.0199,0.2133,0.1437,0
0.0202,0.2133,0.1437,0
0.1296,0.2173,0.0933,0
0.1302,0.2173,0.0933,0
0.1982,0.2173,0.0598,0
0.1990,0.2173,0.0598,0
0.2244,0.2128,0.0430,0
0.2252,0.2128,0.0430,0
0.2934,0.2128,0.0094,0
0.2944,0.2128,0.0094,0
0.3085,0.2173,-0.0074,0
0.3096,0.2173,-0.0074,0
0.3106,0.2173,-0.0074,0
0.3117,0.2173,-0.0074,0
0.3007,0.2133,0.0094,1
0.3017,0.2133,0.0094,1
0.2057,0.2133,-0.0578,1
0.2065,0.2133,-0.0578,1
0.0000,0.0128,-0.0410,1
0.0000,0.0128,-0.0410,1
0.0000,0.0128,-0.0242,1
0.0000,0.0128,-0.0242,1
0.0000,0.0188,-0.0242,1
0.0000,0.0188,-0.0242,1
0.0000,0.0188,-0.0410,1
0.0000,0.0188,-0.0410,1
0.0000,0.0148,-0.0242,1
0.0000,0.0148,-0.0242,1
0.0000,0.0148,-0.0578,1
0.0000,0.0148,-0.0578,1
0.0000,0.0153,-0.0578,1
0.0000,0.0153,-0.0578,1
0.0000,0.0153,-0.0410,1
0.0000,0.0153,-0.0410,1
0.0000,0.0188,-0.0578,1
0.0000,0.0188,-0.0578,1
0.0000,0.0188,-0.0745,1
0.0000,0.0188,-0.0745,1
0.0000,0.0153,-0.0745,1
0.0000,0.0153,-0.0745,1
0.0000,0.0153,-0.0745,1
0.0000,0.0153,-0.0745,1
0.0000,0.0193,-0.1081,1
0.0000,0.0193,-0.1081,1
0.0000,0.0193,-0.0913,1
0.0000,0.0193,-0.0913,1
0.0000,0.0148,-0.0913,1
0.0000,0.0148,-0.0913,1
0.0000,0.0148,-0.0913,1
0.0000,0.0148,-0.0913,1
0.0000,0.0148,-0.0913,1
0.0000,0.0148,-0.0913,1
0.0000,0.0148,-0.0745,1
0.0000,0.0148,-0.0745,1
0.0000,0.0193,-0.0745,1
